id,name,screen name,location,description,followers,friends,image,favourites,verified,tweets,account_type
2579497028,poem.exe,poem_exe,,micropoetry bot ¶ license: https://t.co/vuvanDSlgC ¶ also on mastodon: https://t.co/Xy5L4acJva,29598,28,False,0,False,"[""back alley\nphone calls\nsnow's wrinkles"", 'in falling snow\nand lips are chilled\nin the summer sky', 'bass\nthe tinkle of bells\nbirth of a lamb', 'raindrop\nsiesta\ndesert sunset\nwith very little fuss', 'lily\nunder the evergreen\nan ice cream truck', 'my home village\nmaple\nwinter begins', 'mayan ruins\nunder the evergreen\nwhite chrysanthemums', 'power out\no snail\nin mist', 'sunrise\nbefore i met her\nhorse is coming', 'smoke from the fire\nmoved by music\nwinter morning\non the mannequin', 'wedding cake\nit could belch\nthe sun goes out', 'this life\nsweeping the snow…\nat noon', 'imperceptible\nturns golden by the fire\nevening moon', 'snowstorm\na mirage\nsnow crocus', 'from the bough\nsnail\nsnowmelt', 'the birdbath\none by one\nfirst light snowfall\nlit by a sickle moon', 'winter solstice\nin the rain\nwhich no one visits', 'along this road\nbut nightfall brings\ndrinking', ""summer grasses\ni've brought on my fan!\ncherries in bloom"", 'one bath\na crescent moon\nand a winter alone\none bath']",bot
19660870,Hilary Alexander,HilaryAlexander,"London, New York, Paris, Milan",Fashion and style news(+occasional sport) from  Hilary Alexander,259068,683,False,27305,True,"['#riparthur https://t.co/w5LnZZDRGa', 'Thanks for reminder to switch off https://t.co/JLIJyxlZGc', 'Agree. I’m not voting fir him https://t.co/CgtxTDCUD1', 'Why aren’t add like this anymore? Instead we have stupid words like ‘housebarrasment’ and ‘don’t be a Doug’ https://t.co/QLnKYM4WaT', 'Ridiculous https://t.co/hylhFt6NeI', 'What a disgusting and cowardly thing to do. What do his parents say? https://t.co/MtCbyzijvv', 'This is already being done and has been agreed by multiple heads of state and vaccines are being shipped https://t.co/rxLeO4YgFh', ""Please let me hug my family before it's too late! - Sign the Petition! https://t.co/8lZNPCBubT via @UKChange"", 'I’m amazed she actually agreed to a meeting https://t.co/fvlo9WoGZZ', 'Whine of Duty https://t.co/ao6Kk7GfY5', 'Weren’t the audience all standing anyway? https://t.co/LF0V1pAlyz', 'You cannot be serious!!! https://t.co/zFbcgung6v', '@_andre_drury You are very lucky if you have worked in one of the good homes. Sadly too many are not as caring as you xxx', 'Who cares anymore! https://t.co/QG1iHzEYkC', 'She is the silent but deadly one! I call her #wickedwhately https://t.co/0y0xkSykHG', 'Bombshell Billie https://t.co/2r1VkLRhbP', 'Not killed- MURDERED https://t.co/SugJEY1byr', 'Don’t forget/ they are paying ££££££££s for this! https://t.co/l9XIOg4M32', 'What’s DRS? https://t.co/niAQy2xpzx', 'Linda! Always no. 1 https://t.co/4WDMdlw95i']",human
313087874,jacob whitesides,JacobWhitesides,"Nashville, TN",23 • singer/songwriter • he/him,1892538,2234,False,57358,True,"['@idk_ximenaa deadass had nightmares about that 😭', '@caylensrelief @RhettGuyerTV SAID WHO TO A 20 MONTH SUB IM SICK', '@RhettGuyerTV IM DRIVING TO UR RESIDENCE RIGHT NOW', '@amariholt_ FAKE??!!', '@_CherryBlossomG 20th 💔', '@incapableofyou yes :(', '@artworkbyjb PLS LMAO', '@z0lexi the way i was fully scammed over 10 times and u did nothing about it', '@illicitdemons no one posts my clips or my no context jw anymore it hurts 💔', '@bizzzlesavery BE NICE 💔', '@wintrhurts broken heart rate hit different 💔', '@katieemorgaann no', '@BadReputatiom THOSE ARE DEADASS REAL', 'MY HEARTTTT I LOVED HER https://t.co/x5eIDpzuhn', '@rauhIslegendary I AGREE', '@incapablecolors BRAINWASHED TO ONLY STREAM JACOB WHITESIDES? JESUS 😳', '@afraiidtodie hiii', '@sanktogrief @jccaylen :(', '@hopelessbea NO WAY', '@annyspov U ALREADY KNO &lt;3']",human
211550281,Giulia Innocenzi,giuliainnocenzi,Italy,"Femminista, animalista, antiproibizionista... E altre -ista che ora non ricordo. Ora a #LeIene 👊🏿",252441,586,False,4338,True,"['La nostra inchiesta sui voli stato della #Casellati sulla prima pagina del @fattoquotidiano. La domanda resta sempre la stessa: è normale prendere 128 voli di stato in un anno? Ed è giusto andarci in località balneare? #LeIene @marcoocchipintj https://t.co/RvcRDPUTYW', 'Identificata da quattro carabinieri e braccata da due agenti solo perché ho osato chiedere alla presidente del Senato #Casellati perché non ha preso un volo di linea o un treno per tornare a casa anziché i 124 voli di stato! #leiene \nhttps://t.co/YUCFDYsVtz', 'Una mossa che ha scoperchiato un sistema. E che li ha messi a nudo.\nBravissimo #Fedez https://t.co/If4rUqS8WB', '“Questa decisione storica dovrebbe arrivare alle orecchie del ministro per la Transizione ecologica @LDO_CTIO . Ci vorrebbe una moratoria contro l’apertura di nuovi allevamenti intensivi”. \n@fattoquotidiano \nhttps://t.co/MCDrJjmsVF', 'I cittadini di San Lorenzo in Campo (PU) mi hanno appena comunicato una bellissima notizia: l’allevamento da oltre 2 milioni di polli della Fileni non si farà! Una grande vittoria che dà speranza a chi si sta battendo contro nuovi allevamenti. Andiamo avanti! @fattoquotidiano https://t.co/ufUUmiKeZ1', 'Quanto ci sei mancato #MicheleSantoro, finalmente una voce fuori dal coro (per davvero però) e incazzata!!! #ottoemezzo', 'Sapete perché la Lega si batte contro l’inserimento in Costituzione della protezione degli animali? Perché a quel punto gli allevatori colpevoli di maltrattamento dovrebbero davvero pagare, non come oggi che è un reato di serie B. E tanti allevatori votano Lega.', ""Il consigliere M5S Degli Angeli ha presentato un'interrogazione alla giunta lombarda dopo che ho denunciato con @LAVonlus una discarica abusiva di carcasse di suini: quali e quanti controlli sono stati fatti?\nhttps://t.co/qCmL2SS9uv @fattoquotidiano"", 'Per fermare il cambiamento climatico potremmo fare una cosa subito: far pagare chi inquina. Se non l’hai ancora fatto, vai su https://t.co/RiFnRgDLye e metti la tua firma per chiedere che chi inquina paghi 👊🏿 #giornatamondialedellaterra #EarthDay @sgw_eu @marcocappato https://t.co/QbMUN0kd5L', ""Dopo le chiamate alla Forestale, 112 e Ats Cremona, e ben tre ore e trenta di attesa, l'allevatore che aveva creato una discarica abusiva di carcasse di suini è stato denunciato per reato ambientale e la @LAVonlus ha presentato una denuncia in Procura👊🏾\nhttps://t.co/w5zAQC5fTr"", ""Una discarica abusiva di carcasse di suini per risparmiare sui costi di smaltimento. Ho scoperto questo ennesimo orrore in un'inchiesta per @fattoquotidiano con @LAVonlus. Le forze dell'ordine hanno chiuso l'allevamento? Macché! \nhttps://t.co/xozx3XVcdp"", 'Chissà cosa il fine Barba, che leggo essere fra i più grandi produttori di latte dell’Abruzzo, avrà voluto intendere con “Lei è una stupida, GENTE CHE NON CAGA ANCORA COL PROPRIO CULO”. Voi che ne pensate? https://t.co/0Tv2LEcOdj', '36 miliardi di euro è il costo della carne in Italia in termini di salute e ambiente. E ora cosa si inventerà l’industria zootecnica per difendere il settore e le vagonate di sussidi pubblici che incassano ogni anno? #Carissimacarne @LAVonlus \n\nhttps://t.co/uDB2WhLAkZ', 'Prima del ministro Cingolani ci ha pensato la Cina: nel 2016 il governo ha elaborato un piano per ridurre il consumo di carne della metà per ridurre l’impatto sull’ambiente. E oggi stanno prendendo sempre più piede le proteine vegetali ✌🏾 #10marzo \n\nhttps://t.co/32dyjhrGyJ', '36,6 miliardi di euro è il costo della carne in termini di impatto ambientale e di salute in Italia. Questo report spiega nettamente che DOBBIAMO ridurre il consumo di carne: e ora come si difenderà l’industria zootecnica? @LAVonlus @fattoquotidiano \nhttps://t.co/55Ki3VEj4c', '@annorno Ok, a posto', 'Informazione di servizio per tutti quelli che sono contrari alle quote rosa: secondo il World Economic Forum ci vorranno quasi 100 anni per raggiungere la parità di genere. Fra 100 anni sarò morta. Voglio vedere la parità in vita e mi batto per questo. Buon #8Marzo ✌🏾', 'Quando dire la verità diventa un diktat. Sarà dura e lunga ma siamo dalla parte della ragione ✌🏾 https://t.co/7hTQTZA2Xf', 'Fra poco chiederò ai 5 Stelle con cui dialogherò in questo incontro di fare fronte comune per una misura semplicissima che potrebbe adottare il governo: STOP AI NUOVI ALLEVAMENTI INTENSIVI IN ITALIA! Il tempo è ora, domani è già troppo tardi ✌🏾👊🏿 https://t.co/maM1ArcSSC', 'Il ministro della Transizione ecologica è finito nel mirino dell’industria zootecnica per aver detto la verità: la carne inquina e può far male alla salute. \nMinistro la scienza è dalla sua parte: vada avanti senza ascoltare gli interessi economici 👊🏿\n\nhttps://t.co/optwZBOXA9']",human
769392715,Dead Rockstar,RichiMasu,,Mi viene da vomitare.,5213,585,False,85759,False,"['@sha1779 Che merde', '@pelleimpura Ah', '@pelleimpura Cosa?', 'Valeri arbitro designato per la sfida champions Juventus Milan.\nValeri: https://t.co/3tpBAmFiSx', '@FuSignorina Bacio non desiderato, non si può fare', '@ladradifiori Un amico del cugino di mio zio da piccolo è caduto ed ha fatto un buco così grande da vedere la Cina', 'Il cugino di una mia amica una volta fatto il vaccino ha potuto togliere il wifi da casa perché faceva lui da router addirittura in 5G https://t.co/N1mj0TDxTL', '@FuSignorina Secondo me non si sveglia benissimo', '@be_tt_in_a Mio nonno entrava in camera tutto silenzioso, poi alzava le persiane fortissimo', '@ibbatta Con un solo twitt hai TENIKRATOH uomini, donne, comunità LGBT Kardashians nerd gay trans mortal kombat e demoni del male', '@stephsmarie La sveglia delle principesse', '@_icecandies @lunatica10912 Tutto torna.', 'Vediamo così se va bene https://t.co/UTM5J25RR7', '@Figadcompensato Haahhaha', ""@Figadcompensato Poi tutti all'ospedale"", 'I miei 2 cent su Murinho.\nDopo il triplete ha raccolto solo schiaffi in faccia, delusioni e licenziamenti.\nOttimo acquisto.', '@fracostanzo ANSIA', ""@Saiax Per l'ago che entra e rimane nella pelle dentro mamma mia che ansia"", '@ScafAnna Le donne non erano ammesse negli squadroni e durante lo stesso periodo non erano ammesse neanche in politica', '@DanieloPMS Sono uno di quelli che a tutti i costi vuole morire sbronzo']",human
772106131875500032,Mazie Nagahama,NagahamaMazie,,amfolowback,0,0,False,139,False,"['FUI\nVou sair gente lindaaa, depois eu volto, FUI', ""life is sexy im sexy can i get any sexier i'll even make my drinks sexy lol"", 'Виктор Гюго: Любовь к женщине имеет для нас великое, ничем не заменимое значение; она подобна соли для мяса: пропитывая сердце, предо...', 'Keep tweeting Cody Simpson guys. Make it to be 1 on TT :)', 'Y RECUERDE QUE MENCIONANDO QUE VISITO NUESTRA PAGINA EN FACEBOOK, OBTENDRA DESCUENTOS ESPECIALES..', 'on to my favorite part of the day....5k every night since january and still going strong :D', '¹', ""So.....if you ate a lot today, maybe you should call us tomorrow! :) https://t.co/a190FXOz5W. I'm just saying.... Happy Thanksgiving!!!"", 'OMFGGGGGG 12:30 i have to wake up soon D: i HAVE to sleep! Good night everyone &lt;3 My whole day will be fucked if i wake up badly &gt;.&lt;', 'sweetdreams\nnight tweeters.... :)) sweetdreams', 'WishLifeWasSimple\nHaving one of those moody days for no reason, WishLifeWasSimple', ""quotes\n''It's like the game is haunted cause there's so many ghostwriters.'' - Big Boi quotes"", 'speak toghather', 'Do not fear to be eccentric in opinion, for every opinion now accepted was once eccentric', 'FREEZING\nAt skool its cold ass hell \nFREEZING', 'nada pra fazer', '""Life has no limitations, except the ones you make."" - Les Brown', 'Man tf my dad taking so long to come home and give me my money to get my haircut I need to get my own dam license', ""There is something about washing clothes that I love. But washing dishes? Nah! I'm do the stank clothes n u do the crusty stove."", 'a new twitter']",human
772521707810787328,Cari Penmetsa,PenmetsaCari,,"I'm TeamFolloBack.. All people who mention me, I will retweet that.. I will follow back people who follo me and unfollow back who unfollow me.. CLICKFOLLOW!",0,0,False,41,False,"['Ando meio cansada de pessoas que falam MUITO e não fazem NADA!!  Isso se chama INCOMPETÊNCIA!! Brasil está cheinho deste modelo medíocre.', 'bored', 'Hi young world :)', 'Ever spell a long word you never use, read it later, and find yourself shocked that you knew how to spell it?', 'ah gnt passa entender melhor a vida quando encontra um verdadeiro amor )', 'Just got home from DQ :)', 'O que importa é a beleza interior...dinheiro ñ traz felicidade,e tamanho ñ é documento(Autor desconhecido,feio,pobre e de pinto pequeno)', ""4lifequotes\nADVICE:- If you were thinking about someone while reading this, you're definitely in Love. 4lifequotes"", 'helovesme\nnope. oliver will protect me against anyone who tries to hurt me. helovesme', 'if duct tape wont fix it shoot it', ';(', '3% of all mammals are monogamous.', ""We’re signing off to be with our families over the holiday, and we'll be back on Monday. Have a wonderful Thanksgiving!"", 'whatifindattractive\nwhatifindattractive a female who shows effort.', 'and pickled eggs', 'No matter how much you change you always have to pay for your past', 'RT\nRT if you are to hot for homework. :D', 'ƗƗɐƗƗɐƗƗɐ""̮ kalah Ĺªªƍi......', ""I'm not as light as my ankles would lead you to believe"", '""EVERY GIRL HAS HER OWN SPECIAL RECIPE THAT MAKES HER EXTRAORDINARY!""XOXO MISS MIMI PINK:)']",human
384565337,Chuck Baechel,ChuckBaechel,,,6,31,False,504,False,"['MAGA!!!', '.@LindseyGrahamSC, as your constituent, I urge you to support #taxreform. https://t.co/EQGUnSZQgh https://t.co/ijpPk6Myl0', '@realDonaldTrump please make our representatives have the same healthcare they develop for us', '@realDonaldTrump']",bot
305922144,Ricky Jaime,D8Ricky,└A,here to tell how i feel right?,36662,372,False,528,True,"['ugh for @asrv 😍 \n#asrv #asrvtraining @ Los Angeles, California https://t.co/O7bJkfinw5', 'Which arm do you think got the first vacci? L or R? GLOBAL POLL IN THE COMMENTS! 😂😮🤪\n\n📷: @jaivronjoseph so clean! \n\n#firstdose #phizer @ Los Angeles, California https://t.co/RpqMDknOxa', 'like so up close and personal right? \n\n📷: the man W/ a mission @jaivronjoseph  \n\n#JAIVRONJOSEPH #JAIVRONJOSEPHPHOTOGRAPHY #RICKYJAIME #MALEMOSEL #SHOOT #PHOTOGRAPHY #DTLA #SOCAL #LOSANGELES #PHOTOGRAPHYLIFE https://t.co/LfG1kP92GR', 'Just posted a photo @ Los Angeles, California https://t.co/BqCO0WOMUE', 'Just posted a photo @ Los Angeles, California https://t.co/knLYrOdRAA', 'Just posted a video @ St. Pete Beach, Florida https://t.co/Dfxngn8Hf5', 'Just posted a photo @ Los Angeles, California https://t.co/VgFN07sRJz', 'explicit.. cover your eyes... but also would you peek? 🤓🔥 \n\n@benjaminholtrop \nreally is my taste! \n\n#benjaminholtrop #benjaminholtropphotography #rickyjaime #ricky #inmycalvins #apexstudios #abs #skinandbones https://t.co/9D7c4lG5mA', 'Just posted a photo @ West Hollywood, California https://t.co/lJzHcJKl6U', 'Just posted a photo @ West Hollywood, California https://t.co/B7wY0DS6ld', 'Just posted a photo @ Los Angeles, California https://t.co/wzsyfG4j7h', 'for @equiptmovement \nshot &amp; styled by @benjaminholtrop \n\n#ubarre \n#equiptmovement \n#benjaminholtrop \n#rickyjaime \n#ankleweights \n#fitness \n#squat \n#lateralreach \n#kneetochest \n🖤 @ West Hollywood, California https://t.co/yfj0QJxNjV', 'hot pink was never it for me\n\ntil @fabianijaime captured the vibe. \n\nLA you have cute walls 👛🐽💗 \n\n#PaulSmithPinkWall #PinkWall #SoCal #RickyJaime #RIPPEDWRICKMERCH @ West Hollywood, California https://t.co/cHjree7aNu', 'repost from \n@benjaminholtrop \n\ncause @equiptmovement \nis real the vibe 🖤 \n\nthat lil sucker will whip you into shape!! \nIs real cute too! Right?! \n\n#UBARRE #EQUIPTMOVEMENT #EQUIPT #BENJAMINHOLTROPPHOTOGRAPHY #BOOTY 😭 https://t.co/2darBcPWc8', 'Just posted a photo @ West Hollywood, California https://t.co/UoA4U4oFz3', 'Just posted a photo @ West Hollywood, California https://t.co/8kPhBiC2pt', 'happy vday to you! \nhappy vday to me! \nhappy damn vday!!  and to more loving on you REALLY hard today! \n\nBend yourself over kinda loving 😂\n\n#loveisit \n#valentinesday \n#selflove @ West Hollywood, California https://t.co/YHq8vAtd2b', 'these my dawgs tho \n\n#tiktok  \n#dancers @ West Hollywood, California https://t.co/IkNloBd5UM', 'it was an incredible time linking W/ @mxmagency_ \n\nanyways, super grateful for these talented connections. \n\nW/ love, \n\n#RickyJaime #MXMagency #Photography #Photoshoot #Burberry #Asos #Movement #BlackAndWhite #ROWDTLA https://t.co/3VUnwNUYDR', 'Just posted a photo @ West Hollywood, California https://t.co/t8ks8LBWcS']",human
1183842404,Sandy Pass,ValdakR,,You love it harshly? Come in! 💛💛💛 https://t.co/EOjEF5JgaK,4,0,False,179,False,"['https://t.co/Y0rqo4USOu', 'If you want to be somebody, somebody really special, be yourself! https://t.co/gapsb3osSt', 'https://t.co/KXaO1INpeD', 'I reject your reality and substitute my own! https://t.co/uVsRf4ABmN', 'https://t.co/hDZOukUNNA', 'https://t.co/D9Z7DFF12V', 'https://t.co/d86Qu1ELg2', ""Hello sweet, I'm waiting for you ... Look my bio 💖💖💖 https://t.co/PVpMLrQlx7""]",bot
253755500,JUANPA ZURITA 🇲🇽,JuanpaZurita,,"Gratitud, sentido del humor y locuras.",7940603,3053,False,41498,True,"['Fuerza colombia 🙏🇨🇴', 'Haz las cosas con amor.', 'Acepto mi derrota @mariobautista_ . Estoy ardisisisisissisisismo. Pero bien jugado. Adiós.', 'Buenos días Fam. Recuerden esos dos litros de agua diario. 💦', 'A partir de hoy se acabo el showsito con los medios. Pegan una vez, acá pegamos dos veces.', 'Alguien borró el tweet. O corrieron a la community manager. https://t.co/9AaVOyYodg', 'Cuando la Cotorrisa tiene mas audiencia que tus medios de comunicación - \n\nQue perra decepción que por desesperados sigan intentando estas cosas. \n\nAunque cuando entras la nota es positiva, el tweet confunde. Como medio tienen la responsabilidad de informar - no de desinformar. https://t.co/zBxsZQjOG5', 'Tomen Aguita. Hidratarse. Estén chidos. Denle a su cuerpo alegría, maaaa... agua.', 'Buenos días familia hermoooosa. Vamos a rockear. Bonito jueves.', 'Todo el día estás en mi cabeza.', 'Últimamente me gusta más y mas el formato del Podcast. 🤔', 'Palabras sabias. Pronto me las dirás en persona. https://t.co/VxuvWU9UT6', 'Momazo https://t.co/L6X94SepaB', 'Uno. 🌷 https://t.co/E2PVV6vWdp', 'A esta hora siempre entran ganas de unos tacos.', 'Tomen agua hoy. Bai.', 'JAJAJAJAJA ya te dije que esa frase no sale brotherrrr. Aviéntate de un avión conmigo y ya mejor. https://t.co/icIkNADTjW', 'Alex. https://t.co/sXo7WPPQH0', 'Es hoy... es hoy!', 'Confía en el proceso.']",human
368050288,Julie Zauzmer,JulieZauzmer,"Washington, DC",I write about DC's local government and the people who live here for @WashingtonPost. I used to report on religion in America. I'm a balloon twister.,15913,1164,False,5402,True,"['@CapehartJ @MayorBowser Bowser: ""On Jan 6 when our officers were called to assist the US Capitol police where they were injured, where they put their lives on the line, they don’t have a vote. They literally don’t have a vote. That’s un-American. And it is within the power of the Congress to change it.""', 'Asked by @CapehartJ what she has learned from the coronavirus crisis, @MayorBowser says she\'s learned the lesson: ""Communicate and over-communicate and communicate some more"" with the public.', '@jennaportnoy @CapehartJ opens his interview with @MayorBowser by asking about dancing. Bowser answers, ""We think and we expect that given our case rates and how they\'re going down even more quickly than we thought that we will be able to ease restrictions... very soon.""', 'A ban on dancing? @jennaportnoy reports on Footloose in DC: https://t.co/0ApgtEtgIu', 'DC reports 39 new coronavirus cases today and a 64-year-old woman’s death from the virus.', '@DerronStephen This has been hard for a lot of people. Your best bet is to try making a pharmacy appointment. You can try a walk-up site, but could be turned away. You can also email vaccinatedc@dc.gov and they may be able to set you up with an appointment.', 'DC reports 55 new coronavirus cases today and three deaths from the virus.', 'DC council’s vote today on United Medical Center will likely trigger a control board for the hospital, an outcome Bowser hoped to avoid.\n\nDepy mayor: “I’ve seen hospital operators come in &amp; basically take hospitals down to the studs. And it’s not pretty.”\n\nhttps://t.co/JY7OFvjjJo', ""@eliglazier That certainly may be. I've heard from people upset that their neighborhoods didn't get more density on the FLUM, not just those who want less."", 'Huge congrats to @mjcontrera @thadmoore @ebruenig @elizabethjdias @hannahdreier! https://t.co/9DhZ7Juqig', '@davidalim @amanduhgomez @ChelseaCirruzzo @FenitN I’ve been meaning to ask about this too. I don’t know. Let me know if you get an answer.', 'DC reports 83 new coronavirus cases today.', 'Another interesting idea that the DC Council will take up today: reserving some marijuana business licenses just for people who have previously been convicted of drug crimes. @TheArtist_MBS reports: https://t.co/JY7OFvjjJo', 'Stay tuned for the council discussion and vote tomorrow. @TheArtist_MBS and I will be covering it.\n\nQuestions about how all this works and what it means for DC? Let me know and I’ll try to answer.', ""In other words: Expect a flood of activism in the next 2 weeks from Eckington, Brookland, Adams Morgan, Cleveland Park, Friendship Heights, etc, where residents adamantly want either more or less density than they’re getting from this plan that's rapidly headed toward completion."", 'He wants to add density on a lot at 30th &amp; Pennsylvania SE where PA Ave. Baptist Church has proposed building a mixed-use complex with affordable housing. That’s about it, in terms of noteworthy changes to residential zoning.', 'Since the last time the council voted, Mendelson has suggested allowing housing at 14th &amp; D SE in Hill East (though less than Bowser wanted), and adding more housing in part of Mount Pleasant.', 'Tomorrow is the council’s second-to-last chance to change the FLUM. The amendments Mendelson just circulated don’t show many changes in response to those neighborhood requests.', '(Wondering what the Comprehensive Plan even does? Read this first. https://t.co/It8MoIfOnb)', 'A thread about the latest happenings on the Comp Plan:\nI’ve heard for months, especially in recent days, from residents of many neighborhoods who aren’t happy about their designation on the FLUM (future land use map–the most important part of the Comp Plan).']",human
